name,launch date,source,intended usage,tdp (W),cores,threads
intel core i3-6098p,2015-12-27,https://en.wikichip.org/wiki/intel/core_i3/i3-6098p,Desktop,54.0,2,4.0
intel core i3-6100,2015-09-27,https://en.wikichip.org/wiki/intel/core_i3/i3-6100,Desktop,51.0,2,4.0
intel core i3-6100e,2015-10-12,https://en.wikichip.org/wiki/intel/core_i3/i3-6100e,Embedded,35.0,2,4.0
intel core i3-6100h,2015-09-27,https://en.wikichip.org/wiki/intel/core_i3/i3-6100h,Mobile,35.0,2,4.0
intel core i3-6100t,2015-09-27,https://en.wikichip.org/wiki/intel/core_i3/i3-6100t,Desktop,35.0,2,4.0
intel core i3-6100te,2015-10-12,https://en.wikichip.org/wiki/intel/core_i3/i3-6100te,Embedded,35.0,2,4.0
intel core i3-6100u,2015-09-27,https://en.wikichip.org/wiki/intel/core_i3/i3-6100u,Mobile,15.0,2,4.0
intel core i3-6102e,2015-10-12,https://en.wikichip.org/wiki/intel/core_i3/i3-6102e,Embedded,25.0,2,4.0
intel core i3-6120t,,https://en.wikichip.org/wiki/intel/core_i3/6120t,Desktop,35.0,2,4.0
intel core i3-6157u,2016-06-01,https://en.wikichip.org/wiki/intel/core_i3/i3-6157u,Mobile,28.0,2,4.0
intel core i3-6167u,2015-09-27,https://en.wikichip.org/wiki/intel/core_i3/i3-6167u,Mobile,28.0,2,4.0
intel core i3-6300,2015-09-27,https://en.wikichip.org/wiki/intel/core_i3/i3-6300,Desktop,51.0,2,4.0
intel core i3-6300t,2015-09-27,https://en.wikichip.org/wiki/intel/core_i3/i3-6300t,Desktop,35.0,2,4.0
intel core i3-6320,2015-09-27,https://en.wikichip.org/wiki/intel/core_i3/i3-6320,Desktop,51.0,2,4.0
intel core i3-6320t,,https://en.wikichip.org/wiki/intel/core_i3/6320t,Desktop,35.0,2,4.0
intel core i3-7007u,,https://en.wikichip.org/wiki/intel/core_i3/i3-7007u,Mobile; Embedded,15.0,2,4.0
intel core i3-7020u,2018-04-10,https://en.wikichip.org/wiki/intel/core_i3/i3-7020u,Mobile; Embedded,15.0,2,4.0
intel core i3-7100,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7100,Desktop,51.0,2,4.0
intel core i3-7100e,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7100e,Embedded,35.0,2,4.0
intel core i3-7100h,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7100h,Mobile,35.0,2,4.0
intel core i3-7100t,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7100t,Desktop,35.0,2,4.0
intel core i3-7100u,2016-08-30,https://en.wikichip.org/wiki/intel/core_i3/i3-7100u,Mobile; Embedded,15.0,2,4.0
intel core i3-7101e,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7101e,Desktop; Embedded,54.0,2,4.0
intel core i3-7101te,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7101te,Desktop; Embedded,35.0,2,4.0
intel core i3-7102e,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7102e,Embedded,25.0,2,4.0
intel core i3-7110u,,https://en.wikichip.org/wiki/intel/core_i3/i3-7110u,Mobile; Embedded,15.0,2,4.0
intel core i3-7120,,https://en.wikichip.org/wiki/intel/core_i3/i3-7120,Desktop,51.0,2,4.0
intel core i3-7120t,,https://en.wikichip.org/wiki/intel/core_i3/i3-7120t,Desktop,35.0,2,4.0
intel core i3-7130u,2017-06-12,https://en.wikichip.org/wiki/intel/core_i3/i3-7130u,Mobile,15.0,2,4.0
intel core i3-7167u,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7167u,Mobile,28.0,2,4.0
intel core i3-7300,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7300,Desktop,51.0,2,4.0
intel core i3-7300t,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7300t,Desktop,35.0,2,4.0
intel core i3-7310t,2017-01-01,https://en.wikichip.org/wiki/intel/core_i3/i3-7310t,Desktop,35.0,2,4.0
intel core i3-7310u,,https://en.wikichip.org/wiki/intel/core_i3/i3-7310u,Mobile,15.0,2,4.0
intel core i3-7320,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7320,Desktop,51.0,2,4.0
intel core i3-7320t,,https://en.wikichip.org/wiki/intel/core_i3/i3-7320t,Desktop,35.0,2,4.0
intel core i3-7340,,https://en.wikichip.org/wiki/intel/core_i3/i3-7340,Desktop,51.0,2,4.0
intel core i3-7350k,2017-01-03,https://en.wikichip.org/wiki/intel/core_i3/i3-7350k,Desktop,60.0,2,4.0
intel core i3-8000,2018-03-01,https://en.wikichip.org/wiki/intel/core_i3/i3-8000,Desktop,65.0,4,4.0
intel core i3-8000t,2018-03-01,https://en.wikichip.org/wiki/intel/core_i3/i3-8000t,Desktop,35.0,4,4.0
intel core i3-8020,,https://en.wikichip.org/wiki/intel/core_i3/i3-8020,Desktop,51.0,4,4.0
intel core i3-8020t,,https://en.wikichip.org/wiki/intel/core_i3/i3-8020t,Desktop,35.0,4,4.0
intel core i3-8100,2017-10-05,https://en.wikichip.org/wiki/intel/core_i3/i3-8100,Desktop,65.0,4,4.0
intel core i3-8100f,2019-01-07,https://en.wikichip.org/wiki/intel/core_i3/i3-8100f,Desktop,65.0,4,4.0
intel core i3-8100h,2018-07-05,https://en.wikichip.org/wiki/intel/core_i3/i3-8100h,Mobile,45.0,4,4.0
intel core i3-8100t,2018-04-02,https://en.wikichip.org/wiki/intel/core_i3/i3-8100t,Desktop,35.0,4,4.0
intel core i3-8109u,2018-04-02,https://en.wikichip.org/wiki/intel/core_i3/i3-8109u,Mobile,28.0,2,4.0
intel core i3-8120,,https://en.wikichip.org/wiki/intel/core_i3/i3-8120,Desktop,51.0,4,4.0
intel core i3-8120t,,https://en.wikichip.org/wiki/intel/core_i3/i3-8120t,Desktop,35.0,4,4.0
intel core i3-8121u,2018-05-15,https://en.wikichip.org/wiki/intel/core_i3/i3-8121u,Mobile,15.0,2,4.0
intel core i3-8130u,2018-02-12,https://en.wikichip.org/wiki/intel/core_i3/i3-8130u,Mobile,15.0,2,4.0
intel core i3-8145u,2018-08-28,https://en.wikichip.org/wiki/intel/core_i3/i3-8145u,Mobile,15.0,2,4.0
intel core i3-8300,2018-04-02,https://en.wikichip.org/wiki/intel/core_i3/i3-8300,Desktop,62.0,4,4.0
intel core i3-8300t,2018-04-02,https://en.wikichip.org/wiki/intel/core_i3/i3-8300t,Desktop,35.0,4,4.0
intel core i3-8320,,https://en.wikichip.org/wiki/intel/core_i3/i3-8320,Desktop,51.0,4,4.0
intel core i3-8320t,,https://en.wikichip.org/wiki/intel/core_i3/i3-8320t,Desktop,35.0,4,4.0
intel core i3-8350k,2017-10-05,https://en.wikichip.org/wiki/intel/core_i3/i3-8350k,Desktop,91.0,4,4.0
intel core i3-9000,,https://en.wikichip.org/wiki/intel/core_i3/i3-9000,Desktop,65.0,4,4.0
intel core i3-9000t,,https://en.wikichip.org/wiki/intel/core_i3/i3-9000t,Desktop,35.0,4,4.0
intel core i3-9100,2019-04-23,https://en.wikichip.org/wiki/intel/core_i3/i3-9100,Desktop,65.0,4,4.0
intel core i3-9100f,2019-04-23,https://en.wikichip.org/wiki/intel/core_i3/i3-9100f,Desktop,65.0,4,4.0
intel core i3-9100t,2019-04-23,https://en.wikichip.org/wiki/intel/core_i3/i3-9100t,Desktop,35.0,4,4.0
intel core i3-9300,2019-04-23,https://en.wikichip.org/wiki/intel/core_i3/i3-9300,Desktop,62.0,4,4.0
intel core i3-9300t,2019-04-23,https://en.wikichip.org/wiki/intel/core_i3/i3-9300t,Desktop,35.0,4,4.0
intel core i3-9350kf,2019-01-07,https://en.wikichip.org/wiki/intel/core_i3/i3-9350kf,Desktop,91.0,4,4.0
intel core i5-1030g4,2019-08-01,https://en.wikichip.org/wiki/intel/core_i5/i5-1030g4,Mobile,9.0,4,8.0
intel core i5-1030g7,2019-08-01,https://en.wikichip.org/wiki/intel/core_i5/i5-1030g7,Mobile,9.0,4,8.0
intel core i5-1035g1,2019-08-01,https://en.wikichip.org/wiki/intel/core_i5/i5-1035g1,Mobile,15.0,4,8.0
intel core i5-1035g4,2019-08-01,https://en.wikichip.org/wiki/intel/core_i5/i5-1035g4,Mobile,15.0,4,8.0
intel core i5-1035g7,2019-08-01,https://en.wikichip.org/wiki/intel/core_i5/i5-1035g7,Mobile,15.0,4,8.0
intel core i5-12600k,2021-11-04,https://en.wikichip.org/wiki/intel/core_i5/i5-12600k,Desktop,125.0,10,16.0
intel core i5-12600kf,2021-11-04,https://en.wikichip.org/wiki/intel/core_i5/i5-12600kf,Desktop,125.0,10,16.0
intel core i5-13600k,2022-10-20,https://en.wikichip.org/wiki/intel/core_i5/i5-13600k,Desktop; Enthusiast,125.0,14,20.0
intel core i5-13600kf,2022-10-20,https://en.wikichip.org/wiki/intel/core_i5/i5-13600kf,Desktop; Enthusiast,125.0,14,20.0
intel core i5-2410m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2410m,Mobile,35.0,2,4.0
intel core i5-2415m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2415m,Mobile,35.0,2,4.0
intel core i5-2430m,2011-10-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2430m,Mobile,35.0,2,4.0
intel core i5-2435m,2011-10-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2435m,Mobile,35.0,2,4.0
intel core i5-2450m,2012-01-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2450m,Mobile,35.0,2,4.0
intel core i5-2467m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2467m,Mobile,17.0,2,4.0
intel core i5-2475m,2012-01-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2475m,Mobile,35.0,2,4.0
intel core i5-2477m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2477m,Mobile,35.0,2,4.0
intel core i5-2487m,2012-01-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2487m,Mobile,35.0,2,4.0
intel core i5-2490m,2011-10-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2490m,Mobile,35.0,2,4.0
intel core i5-2497m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2497m,Mobile,35.0,2,4.0
intel core i5-2510e,2011-02-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2510e,Embedded,35.0,2,4.0
intel core i5-2515e,2011-02-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2515e,Embedded,35.0,2,4.0
intel core i5-2520m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2520m,Mobile,35.0,2,4.0
intel core i5-2537m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2537m,Mobile,17.0,2,4.0
intel core i5-2540lm,2011-02-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2540lm,Mobile,35.0,2,4.0
intel core i5-2540m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2540m,Mobile,35.0,2,4.0
intel core i5-2547m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2547m,Mobile,35.0,2,4.0
intel core i5-2557m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2557m,Mobile,17.0,2,4.0
intel core i5-2560lm,2011-10-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2560lm,Mobile,35.0,2,4.0
intel core i5-2560m,2011-10-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2560m,Mobile,35.0,2,4.0
intel core i5-2580m,2012-01-01,https://en.wikichip.org/wiki/intel/core_i5/i5-2580m,Mobile,35.0,2,4.0
intel core i5-430m,2010-01-07,https://en.wikichip.org/wiki/intel/core_i5/i5-430m,Mobile,35.0,2,4.0
intel core i5-430um,2010-06-20,https://en.wikichip.org/wiki/intel/core_i5/i5-430um,Mobile,18.0,2,4.0
intel core i5-450m,2010-06-20,https://en.wikichip.org/wiki/intel/core_i5/i5-450m,Mobile,35.0,2,4.0
intel core i5-4570r,2013-06-04,https://en.wikichip.org/wiki/intel/core_i5/i5-4570r,Desktop,65.0,4,4.0
intel core i5-460m,2010-09-26,https://en.wikichip.org/wiki/intel/core_i5/i5-460m,Mobile,35.0,2,4.0
intel core i5-4670r,2013-06-04,https://en.wikichip.org/wiki/intel/core_i5/i5-4670r,Desktop,65.0,4,4.0
intel core i5-470um,2010-10-01,https://en.wikichip.org/wiki/intel/core_i5/i5-470um,Mobile,18.0,2,4.0
intel core i5-480m,2011-01-11,https://en.wikichip.org/wiki/intel/core_i5/i5-480m,Mobile,35.0,2,4.0
intel core i5-520e,2010-01-07,https://en.wikichip.org/wiki/intel/core_i5/i5-520e,Embedded,35.0,2,4.0
intel core i5-520m,2010-01-07,https://en.wikichip.org/wiki/intel/core_i5/i5-520m,Mobile; Embedded,35.0,2,4.0
intel core i5-520um,2010-01-07,https://en.wikichip.org/wiki/intel/core_i5/i5-520um,Mobile,18.0,2,4.0
intel core i5-5350h,2015-04-15,https://en.wikichip.org/wiki/intel/core_i5/i5-5350h,Mobile,47.0,2,4.0
intel core i5-540m,2010-01-07,https://en.wikichip.org/wiki/intel/core_i5/i5-540m,Mobile,35.0,2,4.0
intel core i5-540um,2010-05-24,https://en.wikichip.org/wiki/intel/core_i5/i5-540um,Mobile,18.0,2,4.0
intel core i5-5575r,2015-04-15,https://en.wikichip.org/wiki/intel/core_i5/i5-5575r,Desktop,65.0,4,4.0
intel core i5-560m,2010-09-26,https://en.wikichip.org/wiki/intel/core_i5/i5-560m,Mobile,35.0,2,4.0
intel core i5-560um,2010-09-26,https://en.wikichip.org/wiki/intel/core_i5/i5-560um,Mobile,18.0,2,4.0
intel core i5-5675c,2015-04-15,https://en.wikichip.org/wiki/intel/core_i5/i5-5675c,Desktop,65.0,4,4.0
intel core i5-5675r,2015-04-15,https://en.wikichip.org/wiki/intel/core_i5/i5-5675r,Desktop,65.0,4,4.0
intel core i5-580m,2010-09-26,https://en.wikichip.org/wiki/intel/core_i5/i5-580m,Mobile,35.0,2,4.0
intel core i5-6198du,2015-12-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6198du,Mobile,15.0,2,4.0
intel core i5-6200u,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6200u,Mobile,15.0,2,4.0
intel core i5-6260u,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6260u,Mobile,15.0,2,4.0
intel core i5-6267u,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6267u,Mobile,28.0,2,4.0
intel core i5-6287u,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6287u,Mobile,28.0,2,4.0
intel core i5-6300hq,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6300hq,Mobile,45.0,4,4.0
intel core i5-6300u,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6300u,Mobile,15.0,2,4.0
intel core i5-6350hq,2016-01-02,https://en.wikichip.org/wiki/intel/core_i5/i5-6350hq,Mobile,45.0,4,4.0
intel core i5-6360u,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6360u,Mobile,15.0,2,4.0
intel core i5-6400,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6400,Desktop,65.0,4,4.0
intel core i5-6400t,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6400t,Desktop,35.0,4,4.0
intel core i5-6402p,2015-12-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6402p,Desktop,65.0,4,4.0
intel core i5-6440eq,2015-10-12,https://en.wikichip.org/wiki/intel/core_i5/i5-6440eq,Embedded,45.0,4,4.0
intel core i5-6440hq,2015-10-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6440hq,Mobile,45.0,4,4.0
intel core i5-6442eq,2015-10-12,https://en.wikichip.org/wiki/intel/core_i5/i5-6442eq,Embedded,25.0,4,4.0
intel core i5-6500,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6500,Desktop,65.0,4,4.0
intel core i5-6500t,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6500t,Desktop,35.0,4,4.0
intel core i5-6500te,2015-10-19,https://en.wikichip.org/wiki/intel/core_i5/i5-6500te,Embedded,35.0,4,4.0
intel core i5-6585r,2016-04-22,https://en.wikichip.org/wiki/intel/core_i5/i5-6585r,Desktop,65.0,4,4.0
intel core i5-6600,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6600,Desktop,65.0,4,4.0
intel core i5-6600k,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6600k,Desktop,91.0,4,4.0
intel core i5-6600t,2015-09-27,https://en.wikichip.org/wiki/intel/core_i5/i5-6600t,Desktop,35.0,4,4.0
intel core i5-6685r,2016-04-22,https://en.wikichip.org/wiki/intel/core_i5/i5-6685r,Desktop,65.0,4,4.0
intel core i5-7200u,2016-08-30,https://en.wikichip.org/wiki/intel/core_i5/i5-7200u,Mobile,15.0,2,4.0
intel core i5-7210u,,https://en.wikichip.org/wiki/intel/core_i5/i5-7210u,Mobile,15.0,2,4.0
intel core i5-7260u,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7260u,Mobile,15.0,2,4.0
intel core i5-7267u,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7267u,Mobile,28.0,2,4.0
intel core i5-7287u,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7287u,Mobile,28.0,2,4.0
intel core i5-7300hq,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7300hq,Mobile,45.0,4,4.0
intel core i5-7300u,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7300u,Embedded; Mobile,15.0,2,4.0
intel core i5-7360u,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7360u,Mobile,15.0,2,4.0
intel core i5-7400,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7400,Desktop,65.0,4,4.0
intel core i5-7400t,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7400t,Desktop,35.0,4,4.0
intel core i5-7440eq,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7440eq,Embedded,45.0,4,4.0
intel core i5-7440hq,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7440hq,Mobile,45.0,4,4.0
intel core i5-7442eq,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7442eq,Embedded,25.0,4,4.0
intel core i5-7500,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7500,Desktop; Embedded,65.0,4,4.0
intel core i5-7500t,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7500t,Desktop; Embedded,35.0,4,4.0
intel core i5-7600,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7600,Desktop,65.0,4,4.0
intel core i5-7600k,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7600k,Desktop,91.0,4,4.0
intel core i5-7600t,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7600t,Desktop,35.0,4,4.0
intel core i5-7640x,2017-06-26,https://en.wikichip.org/wiki/intel/core_i5/i5-7640x,Desktop,112.0,4,4.0
intel core i5-7y54,2016-08-30,https://en.wikichip.org/wiki/intel/core_i5/i5-7y54,Mobile,4.5,2,4.0
intel core i5-7y57,2017-01-03,https://en.wikichip.org/wiki/intel/core_i5/i5-7y57,Mobile,4.5,2,4.0
intel core i5-8200y,2018-08-28,https://en.wikichip.org/wiki/intel/core_i5/i5-8200y,Mobile,5.0,2,4.0
intel core i5-8210y,2018-10-30,https://en.wikichip.org/wiki/intel/core_i5/i5-8210y,Mobile,7.0,2,4.0
intel core i5-8250u,2017-08-21,https://en.wikichip.org/wiki/intel/core_i5/i5-8250u,Mobile,15.0,4,8.0
intel core i5-8259u,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8259u,Mobile,28.0,4,8.0
intel core i5-8265u,2018-08-28,https://en.wikichip.org/wiki/intel/core_i5/i5-8265u,Mobile,15.0,4,8.0
intel core i5-8269u,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8269u,Mobile,28.0,4,8.0
intel core i5-8300h,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8300h,Mobile,45.0,4,8.0
intel core i5-8305g,2018-01-07,https://en.wikichip.org/wiki/intel/core_i5/i5-8305g,Mobile,65.0,4,8.0
intel core i5-8310y,2019-04-04,https://en.wikichip.org/wiki/intel/core_i5/i5-8310y,Mobile,7.0,2,4.0
intel core i5-8350u,2017-08-21,https://en.wikichip.org/wiki/intel/core_i5/i5-8350u,Mobile,15.0,4,8.0
intel core i5-8365u,2019-04-16,https://en.wikichip.org/wiki/intel/core_i5/i5-8365u,Mobile,15.0,4,8.0
intel core i5-8400,2017-10-05,https://en.wikichip.org/wiki/intel/core_i5/i5-8400,Desktop,65.0,6,6.0
intel core i5-8400b,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8400b,Mobile,65.0,6,6.0
intel core i5-8400h,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8400h,Mobile,45.0,4,8.0
intel core i5-8400t,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8400t,Desktop,35.0,6,6.0
intel core i5-8420,,https://en.wikichip.org/wiki/intel/core_i5/i5-8420,Desktop,65.0,6,6.0
intel core i5-8420t,,https://en.wikichip.org/wiki/intel/core_i5/i5-8420t,Desktop,35.0,6,6.0
intel core i5-8500,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8500,Desktop,65.0,6,6.0
intel core i5-8500b,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8500b,Desktop,65.0,6,6.0
intel core i5-8500t,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8500t,Desktop,35.0,6,6.0
intel core i5-8550,,https://en.wikichip.org/wiki/intel/core_i5/i5-8550,Desktop,65.0,6,6.0
intel core i5-8600,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8600,Desktop,65.0,6,6.0
intel core i5-8600k,2017-10-05,https://en.wikichip.org/wiki/intel/core_i5/i5-8600k,Desktop,95.0,6,6.0
intel core i5-8600t,2018-04-02,https://en.wikichip.org/wiki/intel/core_i5/i5-8600t,Desktop,35.0,6,6.0
intel core i5-8650,,https://en.wikichip.org/wiki/intel/core_i5/i5-8650,Desktop,65.0,6,6.0
intel core i5-9300h,2019-04-23,https://en.wikichip.org/wiki/intel/core_i5/i5-9300h,Mobile,45.0,4,8.0
intel core i5-9400,2019-01-07,https://en.wikichip.org/wiki/intel/core_i5/i5-9400,Desktop,65.0,6,6.0
intel core i5-9400f,2019-01-07,https://en.wikichip.org/wiki/intel/core_i5/i5-9400f,Desktop,65.0,6,6.0
intel core i5-9400h,2019-04-23,https://en.wikichip.org/wiki/intel/core_i5/i5-9400h,Mobile,45.0,4,8.0
intel core i5-9400t,2019-04-23,https://en.wikichip.org/wiki/intel/core_i5/i5-9400t,Desktop,35.0,6,6.0
intel core i5-9500,2019-04-23,https://en.wikichip.org/wiki/intel/core_i5/i5-9500,Desktop,65.0,6,6.0
intel core i5-9500f,2019-04-23,https://en.wikichip.org/wiki/intel/core_i5/i5-9500f,Desktop,65.0,6,6.0
intel core i5-9500t,2019-04-23,https://en.wikichip.org/wiki/intel/core_i5/i5-9500t,Desktop,35.0,6,6.0
intel core i5-9600,2019-04-23,https://en.wikichip.org/wiki/intel/core_i5/i5-9600,Desktop,65.0,6,6.0
intel core i5-9600k,2018-10-19,https://en.wikichip.org/wiki/intel/core_i5/i5-9600k,Desktop,95.0,6,6.0
intel core i5-9600kf,2019-01-07,https://en.wikichip.org/wiki/intel/core_i5/i5-9600kf,Desktop,95.0,6,6.0
intel core i7-10510u,,https://en.wikichip.org/wiki/intel/core_i7/i7-10510u,Mobile,15.0,4,8.0
intel core i7-1060g7,2019-08-01,https://en.wikichip.org/wiki/intel/core_i7/i7-1060g7,Mobile,9.0,4,8.0
intel core i7-1065g7,2019-08-01,https://en.wikichip.org/wiki/intel/core_i7/i7-1065g7,Mobile,15.0,4,8.0
intel core i7-1068g7,,https://en.wikichip.org/wiki/intel/core_i7/i7-1068g7,Mobile,28.0,4,8.0
intel core i7-12700k,2021-11-04,https://en.wikichip.org/wiki/intel/core_i7/i7-12700k,Desktop,125.0,12,20.0
intel core i7-12700kf,2021-11-04,https://en.wikichip.org/wiki/intel/core_i7/i7-12700kf,Desktop,125.0,12,20.0
intel core i7-13700k,2022-10-20,https://en.wikichip.org/wiki/intel/core_i7/i7-13700k,Desktop; Enthusiast,125.0,16,24.0
intel core i7-13700kf,2022-10-20,https://en.wikichip.org/wiki/intel/core_i7/i7-13700kf,Desktop; Enthusiast,125.0,16,24.0
intel core i7-2535qm,2011-01-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2535qm,Mobile,35.0,4,8.0
intel core i7-2570qm,2011-01-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2570qm,Mobile,35.0,4,8.0
intel core i7-2610ue,2011-02-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2610ue,Embedded,17.0,2,4.0
intel core i7-2617m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2617m,Mobile,17.0,2,4.0
intel core i7-2620m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2620m,Mobile,35.0,2,4.0
intel core i7-2627m,2011-01-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2627m,Mobile,35.0,2,4.0
intel core i7-2629m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2629m,Mobile,25.0,2,4.0
intel core i7-2630qm,2011-01-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2630qm,Mobile,45.0,4,8.0
intel core i7-2635qm,2011-01-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2635qm,Mobile,45.0,4,8.0
intel core i7-2637m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2637m,Mobile,17.0,2,4.0
intel core i7-2640m,2011-09-04,https://en.wikichip.org/wiki/intel/core_i7/i7-2640m,Mobile,35.0,2,4.0
intel core i7-2649m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2649m,Mobile,25.0,2,4.0
intel core i7-2655le,2011-02-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2655le,Embedded,25.0,2,4.0
intel core i7-2655qm,2011-09-04,https://en.wikichip.org/wiki/intel/core_i7/i7-2655qm,Mobile,45.0,4,8.0
intel core i7-2657m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2657m,Mobile,17.0,2,4.0
intel core i7-2660m,2011-01-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2660m,Mobile,35.0,2,4.0
intel core i7-2667m,2011-01-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2667m,Mobile,35.0,2,4.0
intel core i7-2669m,2011-01-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2669m,Mobile,35.0,2,4.0
intel core i7-2670qm,2011-09-04,https://en.wikichip.org/wiki/intel/core_i7/i7-2670qm,Mobile,45.0,4,8.0
intel core i7-2675qm,2011-09-04,https://en.wikichip.org/wiki/intel/core_i7/i7-2675qm,Mobile,45.0,4,8.0
intel core i7-2677m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2677m,Mobile,17.0,2,4.0
intel core i7-2685qm,2011-01-01,https://en.wikichip.org/wiki/intel/core_i7/i7-2685qm,Mobile,35.0,4,8.0
